3112	1646	5982	1980	8999
1736	5993	7785	5007	4915
9151	2842	6084	53	1383
829	2201	2533	7946	1838
4932	2360	8756	8015	6931
5955	2647	3599	4693	4420
9273	5582	1297	6553	6846
482	8418	1190	6727	8686
9075	1132	5131	4715	6811
3312	3807	849	8242	9525
9100	47	8458	6241	6396
6074	1916	1637	1837	6067
1507	9503	6516	3129	8599
7716	2723	1045	5764	9567
42	1740	4302	9921	5755
6353	8684	1460	9692	835
1178	383	1061	4201	9790
1667	5269	263	6720	7982
8749	7659	1021	3000	2599
7425	2659	8375	3744	6050
270	3161	5296	3061	1864
6876	5372	303	2480	3597
4717	9635	8210	6729	6344
4412	3022	7274	6791	5315
9941	7618	1570	3878	5067
5534	8453	491	1592	5203
2854	1247	9521	5300	2255
3490	1139	4829	4997	2361
4218	7881	97	5955	2783
3393	8654	2124	5236	8509
2887	2195	2478	5596	1443
6063	6760	4484	455	4851
325	1907	870	7528	5878
4625	1953	4037	8822	1337
6497	5337	3226	6946	4181
8063	8836	5342	6632	7488
1008	1161	6273	7760	7227
6590	685	6095	7376	6057
3736	5808	2922	502	4893
8908	8364	5271	587	7573
6505	1441	5298	684	7342
826	7534	8915	710	7399
7067	4234	9743	9519	9152
9834	4328	1070	77	693
7093	1787	3230	3894	5448
1192	9902	9186	6891	6939
4199	8136	2886	8376	4873
4861	2155	9337	6471	3490
4855	5865	4738	6500	9106
7481	7430	1270	3739	4877
2525	611	1817	6739	1084
2827	2695	1563	6313	2176
7073	1619	3478	4824	9857
2633	7030	556	9401	6384
6693	722	1022	5397	1034
9699	7842	4270	8037	6651
692	1602	5038	7655	5530
6661	8353	5810	1457	4746
868	3375	714	4963	4045
4174	2998	6483	4094	9922
6366	1414	8041	2776	3598
4812	7125	3604	6390	6424
7832	2208	7123	7267	4077
8588	9983	1429	8880	6470
221	3846	1398	5403	5109
9023	5243	2038	8915	1978
8359	9920	9855	9759	421
5884	8826	6854	4391	9081
5823	351	7545	4184	4908
4472	3246	6961	2	4412
9211	4480	243	643	3768
